time_of_day,condition,x,y,filename,any_plate_detected,detected_plate_text,detected_plate_confidence,is_correct_plate
full sun,control,-20,45,x_-20_y_45.heic,False,,,False
full sun,control,0,45,x_+00_y_45.heic,False,,,False
full sun,control,20,20,x_+20_y_20.heic,False,,,False
full sun,control,15,20,x_+15_y_20.heic,False,,,False
full sun,control,-15,20,x_-15_y_20.heic,True,VRJ7774,0.999958038330078,True
full sun,control,0,20,x_+00_y_20.heic,True,VRJ7774,0.9999926686286926,True
full sun,control,-20,20,x_-20_y_20.heic,True,VRJ7774,0.9992026090621948,True
full sun,control,-10,20,x_-10_y_20.heic,True,VRJ7774,0.9999933242797852,True
full sun,control,5,20,x_+05_y_20.heic,True,VRJ7774,0.9995455145835876,True
full sun,control,-5,20,x_-05_y_20.heic,True,VRJ7774,0.999995768070221,True
full sun,control,10,20,x_+10_y_20.heic,True,VRJ7774,0.9999912977218628,True
full sun,control,-20,10,x_-20_y_10.heic,False,,,False
full sun,control,0,10,x_+00_y_10.heic,True,VRJ7774,0.999995768070221,True
full sun,control,-15,10,x_-15_y_10.heic,True,VRJ7774,0.9999788999557496,True
full sun,control,15,10,x_+15_y_10.heic,True,VRJ7774,0.9925761818885804,True
full sun,control,20,10,x_+20_y_10.heic,False,,,False
full sun,control,10,10,x_+10_y_10.heic,True,VRJ7774,0.9996891021728516,True
full sun,control,-5,10,x_-05_y_10.heic,True,VRJ7774,0.9999077320098876,True
full sun,control,5,10,x_+05_y_10.heic,True,VRJ7774,0.9951152801513672,True
full sun,control,-10,10,x_-10_y_10.heic,True,VRJ7774,0.9999959468841552,True
full sun,control,-5,35,x_-05_y_35.heic,False,,,False
full sun,control,10,35,x_+10_y_35.heic,False,,,False
full sun,control,-10,35,x_-10_y_35.heic,False,,,False
full sun,control,5,35,x_+05_y_35.heic,False,,,False
full sun,control,-15,35,x_-15_y_35.heic,True,VRJ7774,0.9999773502349854,True
full sun,control,-20,35,x_-20_y_35.heic,False,,,False
full sun,control,0,35,x_+00_y_35.heic,False,,,False
full sun,control,20,35,x_+20_y_35.heic,False,,,False
full sun,control,15,35,x_+15_y_35.heic,False,,,False
full sun,control,-15,50,x_-15_y_50.heic,False,,,False
full sun,control,0,50,x_+00_y_50.heic,False,,,False
full sun,control,-20,50,x_-20_y_50.heic,False,,,False
full sun,control,20,50,x_+20_y_50.heic,False,,,False
full sun,control,15,50,x_+15_y_50.heic,False,,,False
full sun,control,-5,50,x_-05_y_50.heic,False,,,False
full sun,control,10,50,x_+10_y_50.heic,False,,,False
full sun,control,-10,50,x_-10_y_50.heic,False,,,False
full sun,control,5,50,x_+05_y_50.heic,False,,,False
full sun,control,5,5,x_+05_y_05.heic,True,VRJ7774,0.9999873042106628,True
full sun,control,-10,5,x_-10_y_05.heic,True,VRJ7774,0.9999768733978271,True
full sun,control,10,5,x_+10_y_05.heic,True,VRJ7774,0.99955016374588,True
full sun,control,-5,5,x_-05_y_05.heic,True,VRJ7774,0.9985644817352296,True
full sun,control,15,5,x_+15_y_05.heic,False,,,False
full sun,control,20,5,x_+20_y_05.heic,False,,,False
full sun,control,0,5,x_+00_y_05.heic,True,VRJ7774,0.9999812245368958,True
full sun,control,-20,5,x_-20_y_05.heic,False,,,False
full sun,control,-15,5,x_-15_y_05.heic,False,,,False
dark no flash,disruption,10,15,x_+10_y_15.heic,True,HRJ777,0.5172264575958252,False
dark no flash,disruption,-5,15,x_-05_y_15.heic,True,VRJ7774,0.9999215602874756,True
dark no flash,disruption,5,15,x_+05_y_15.heic,True,VAVJ7774,0.8318907022476196,False
dark no flash,disruption,-10,15,x_-10_y_15.heic,True,VAVA777,0.5895740985870361,False
dark no flash,disruption,-20,15,x_-20_y_15.heic,False,,,False
dark no flash,disruption,0,15,x_+00_y_15.heic,True,7AVJ7774,0.7378873825073242,False
dark no flash,disruption,-15,15,x_-15_y_15.heic,False,,,False
dark no flash,disruption,15,15,x_+15_y_15.heic,True,CNVR7774,0.6956842541694641,False
dark no flash,disruption,20,15,x_+20_y_15.heic,False,,,False
dark no flash,disruption,-10,25,x_-10_y_25.heic,False,,,False
dark no flash,disruption,5,25,x_+05_y_25.heic,True,2RRJ7774,0.6414036154747009,False
dark no flash,disruption,-5,25,x_-05_y_25.heic,False,,,False
dark no flash,disruption,10,25,x_+10_y_25.heic,True,VRJ7774,0.8637447357177734,True
dark no flash,disruption,20,25,x_+20_y_25.heic,False,,,False
dark no flash,disruption,15,25,x_+15_y_25.heic,False,,,False
dark no flash,disruption,-15,25,x_-15_y_25.heic,False,,,False
dark no flash,disruption,0,25,x_+00_y_25.heic,True,VRJJ774,0.7798639535903931,False
dark no flash,disruption,-20,25,x_-20_y_25.heic,False,,,False
dark no flash,disruption,20,40,x_+20_y_40.heic,False,,,False
dark no flash,disruption,15,40,x_+15_y_40.heic,False,,,False
dark no flash,disruption,-15,40,x_-15_y_40.heic,False,,,False
dark no flash,disruption,-20,40,x_-20_y_40.heic,False,,,False
dark no flash,disruption,0,40,x_+00_y_40.heic,False,,,False
dark no flash,disruption,-10,40,x_-10_y_40.heic,False,,,False
dark no flash,disruption,5,40,x_+05_y_40.heic,False,,,False
dark no flash,disruption,-5,40,x_-05_y_40.heic,False,,,False
dark no flash,disruption,10,40,x_+10_y_40.heic,False,,,False
dark no flash,disruption,-15,30,x_-15_y_30.heic,False,,,False
dark no flash,disruption,-20,30,x_-20_y_30.heic,False,,,False
dark no flash,disruption,0,30,x_+00_y_30.heic,True,VRJ7774,0.99214905500412,True
dark no flash,disruption,20,30,x_+20_y_30.heic,False,,,False
dark no flash,disruption,15,30,x_+15_y_30.heic,False,,,False
dark no flash,disruption,-5,30,x_-05_y_30.heic,False,,,False
dark no flash,disruption,10,30,x_+10_y_30.heic,False,,,False
dark no flash,disruption,-10,30,x_-10_y_30.heic,False,,,False
dark no flash,disruption,5,30,x_+05_y_30.heic,False,,,False
dark no flash,disruption,-10,45,x_-10_y_45.heic,False,,,False
dark no flash,disruption,5,45,x_+05_y_45.heic,False,,,False
dark no flash,disruption,-5,45,x_-05_y_45.heic,False,,,False
dark no flash,disruption,10,45,x_+10_y_45.heic,False,,,False
dark no flash,disruption,20,45,x_+20_y_45.heic,False,,,False
dark no flash,disruption,15,45,x_+15_y_45.heic,False,,,False
dark no flash,disruption,-15,45,x_-15_y_45.heic,False,,,False
dark no flash,disruption,-20,45,x_-20_y_45.heic,False,,,False
dark no flash,disruption,0,45,x_+00_y_45.heic,False,,,False
dark no flash,disruption,20,20,x_+20_y_20.heic,False,,,False
dark no flash,disruption,15,20,x_+15_y_20.heic,False,,,False
dark no flash,disruption,-15,20,x_-15_y_20.heic,True,VRJ7774,0.999286651611328,True
dark no flash,disruption,0,20,x_+00_y_20.heic,True,74VJ777,0.7432995438575745,False
dark no flash,disruption,-20,20,x_-20_y_20.heic,False,,,False
dark no flash,disruption,-10,20,x_-10_y_20.heic,True,VRJ7774,0.9997918009757996,True
dark no flash,disruption,5,20,x_+05_y_20.heic,True,VRJ7774,0.9998909831047058,True
dark no flash,disruption,-5,20,x_-05_y_20.heic,True,VRJ7774,0.9998695850372314,True
dark no flash,disruption,10,20,x_+10_y_20.heic,True,24VR777,0.5858564376831055,False
dark no flash,disruption,-20,10,x_-20_y_10.heic,False,,,False
dark no flash,disruption,0,10,x_+00_y_10.heic,True,SHVJ777,0.6117055416107178,False
dark no flash,disruption,-15,10,x_-15_y_10.heic,True,VRJ777A,0.871126651763916,False
dark no flash,disruption,15,10,x_+15_y_10.heic,True,3NRR777,0.7642470002174377,False
dark no flash,disruption,20,10,x_+20_y_10.heic,True,VRJ7774,0.9958081841468812,True
dark no flash,disruption,10,10,x_+10_y_10.heic,True,VRVJ777,0.6868056654930115,False
dark no flash,disruption,-5,10,x_-05_y_10.heic,True,VRJ777,0.7183983325958252,False
dark no flash,disruption,5,10,x_+05_y_10.heic,True,VAJJ77,0.5720877647399902,False
dark no flash,disruption,-10,10,x_-10_y_10.heic,True,VRJ7774,0.9919167757034302,True
dark no flash,disruption,-5,35,x_-05_y_35.heic,False,,,False
dark no flash,disruption,10,35,x_+10_y_35.heic,False,,,False
dark no flash,disruption,-10,35,x_-10_y_35.heic,False,,,False
dark no flash,disruption,5,35,x_+05_y_35.heic,False,,,False
dark no flash,disruption,-15,35,x_-15_y_35.heic,False,,,False
dark no flash,disruption,-20,35,x_-20_y_35.heic,False,,,False
dark no flash,disruption,0,35,x_+00_y_35.heic,False,,,False
dark no flash,disruption,20,35,x_+20_y_35.heic,False,,,False
dark no flash,disruption,15,35,x_+15_y_35.heic,False,,,False
dark no flash,disruption,-15,50,x_-15_y_50.heic,False,,,False
dark no flash,disruption,0,50,x_+00_y_50.heic,False,,,False
dark no flash,disruption,-20,50,x_-20_y_50.heic,False,,,False
dark no flash,disruption,20,50,x_+20_y_50.heic,False,,,False
dark no flash,disruption,15,50,x_+15_y_50.heic,False,,,False
dark no flash,disruption,-5,50,x_-05_y_50.heic,False,,,False
dark no flash,disruption,10,50,x_+10_y_50.heic,False,,,False
dark no flash,disruption,-10,50,x_-10_y_50.heic,False,,,False
dark no flash,disruption,5,50,x_+05_y_50.heic,False,,,False
dark no flash,disruption,5,5,x_+05_y_05.heic,True,VVJ7774,0.7512455582618713,False
dark no flash,disruption,-10,5,x_-10_y_05.heic,True,3VV7J777,0.4339686036109924,False
dark no flash,disruption,10,5,x_+10_y_05.heic,True,VRJ777,0.8405730724334717,False
dark no flash,disruption,-5,5,x_-05_y_05.heic,True,VRJ777,0.9069674611091614,False
dark no flash,disruption,15,5,x_+15_y_05.heic,True,KRJ7774,0.8096533417701721,False
dark no flash,disruption,20,5,x_+20_y_05.heic,False,,,False
dark no flash,disruption,0,5,x_+00_y_05.heic,True,VR7J774,0.5010867714881897,False
dark no flash,disruption,-20,5,x_-20_y_05.heic,False,,,False
dark no flash,disruption,-15,5,x_-15_y_05.heic,False,,,False
dark no flash,impersonation,10,15,x_+10_y_15.heic,True,VRJ7774,0.9820359349250792,True
dark no flash,impersonation,-5,15,x_-05_y_15.heic,True,VRJ7774,0.9993578791618348,True
dark no flash,impersonation,5,15,x_+05_y_15.heic,True,VRJ7774,0.9996734261512756,True
dark no flash,impersonation,-10,15,x_-10_y_15.heic,True,VRJ7774,0.9999880194664,True
dark no flash,impersonation,-20,15,x_-20_y_15.heic,False,,,False
dark no flash,impersonation,0,15,x_+00_y_15.heic,True,VJ77744,0.9429805278778076,False
dark no flash,impersonation,-15,15,x_-15_y_15.heic,True,VJJ7774,0.87736576795578,False
dark no flash,impersonation,15,15,x_+15_y_15.heic,True,VRJ7774,0.991767644882202,True
dark no flash,impersonation,20,15,x_+20_y_15.heic,False,,,False
dark no flash,impersonation,-10,25,x_-10_y_25.heic,False,,,False
dark no flash,impersonation,5,25,x_+05_y_25.heic,False,,,False
dark no flash,impersonation,-5,25,x_-05_y_25.heic,False,,,False
dark no flash,impersonation,10,25,x_+10_y_25.heic,True,VRJ7774,0.9990956783294678,True
dark no flash,impersonation,20,25,x_+20_y_25.heic,False,,,False
dark no flash,impersonation,15,25,x_+15_y_25.heic,False,,,False
dark no flash,impersonation,-15,25,x_-15_y_25.heic,False,,,False
dark no flash,impersonation,0,25,x_+00_y_25.heic,False,,,False
dark no flash,impersonation,-20,25,x_-20_y_25.heic,False,,,False
dark no flash,impersonation,20,40,x_+20_y_40.heic,False,,,False
dark no flash,impersonation,15,40,x_+15_y_40.heic,False,,,False
dark no flash,impersonation,-15,40,x_-15_y_40.heic,False,,,False
dark no flash,impersonation,-20,40,x_-20_y_40.heic,False,,,False
dark no flash,impersonation,0,40,x_+00_y_40.heic,False,,,False
dark no flash,impersonation,-10,40,x_-10_y_40.heic,False,,,False
dark no flash,impersonation,5,40,x_+05_y_40.heic,False,,,False
dark no flash,impersonation,-5,40,x_-05_y_40.heic,False,,,False
dark no flash,impersonation,10,40,x_+10_y_40.heic,False,,,False
dark no flash,impersonation,-15,30,x_-15_y_30.heic,False,,,False
dark no flash,impersonation,-20,30,x_-20_y_30.heic,False,,,False
dark no flash,impersonation,0,30,x_+00_y_30.heic,False,,,False
dark no flash,impersonation,20,30,x_+20_y_30.heic,False,,,False
dark no flash,impersonation,15,30,x_+15_y_30.heic,False,,,False
dark no flash,impersonation,-5,30,x_-05_y_30.heic,True,VRJ7744,0.7969843149185181,False
dark no flash,impersonation,10,30,x_+10_y_30.heic,False,,,False
dark no flash,impersonation,-10,30,x_-10_y_30.heic,False,,,False
dark no flash,impersonation,5,30,x_+05_y_30.heic,False,,,False
dark no flash,impersonation,-10,45,x_-10_y_45.heic,False,,,False
dark no flash,impersonation,5,45,x_+05_y_45.heic,False,,,False
dark no flash,impersonation,-5,45,x_-05_y_45.heic,False,,,False
dark no flash,impersonation,10,45,x_+10_y_45.heic,False,,,False
dark no flash,impersonation,20,45,x_+20_y_45.heic,False,,,False
dark no flash,impersonation,15,45,x_+15_y_45.heic,False,,,False
dark no flash,impersonation,-15,45,x_-15_y_45.heic,False,,,False
dark no flash,impersonation,-20,45,x_-20_y_45.heic,False,,,False
dark no flash,impersonation,0,45,x_+00_y_45.heic,False,,,False
dark no flash,impersonation,20,20,x_+20_y_20.heic,False,,,False
dark no flash,impersonation,15,20,x_+15_y_20.heic,False,,,False
dark no flash,impersonation,-15,20,x_-15_y_20.heic,False,,,False
dark no flash,impersonation,0,20,x_+00_y_20.heic,True,VRJ7744,0.9028053283691406,False
dark no flash,impersonation,-20,20,x_-20_y_20.heic,False,,,False
dark no flash,impersonation,-10,20,x_-10_y_20.heic,True,VRJ7774,0.9996772408485411,True
dark no flash,impersonation,5,20,x_+05_y_20.heic,True,VRJ7744,0.9825511574745178,False
dark no flash,impersonation,-5,20,x_-05_y_20.heic,True,VRJ7774,0.9998438358306884,True
dark no flash,impersonation,10,20,x_+10_y_20.heic,False,,,False
dark no flash,impersonation,-20,10,x_-20_y_10.heic,False,,,False
dark no flash,impersonation,0,10,x_+00_y_10.heic,True,VJJ7744,0.940560221672058,False
dark no flash,impersonation,-15,10,x_-15_y_10.heic,True,VRJ7774,0.9410862326622008,True
dark no flash,impersonation,15,10,x_+15_y_10.heic,True,VRJ7744,0.9900616407394408,False
dark no flash,impersonation,20,10,x_+20_y_10.heic,True,VRJ7774,0.9953511357307434,True
dark no flash,impersonation,10,10,x_+10_y_10.heic,True,VRJ7744,0.9983704090118408,False
dark no flash,impersonation,-5,10,x_-05_y_10.heic,True,VJJ7744,0.93962424993515,False
dark no flash,impersonation,5,10,x_+05_y_10.heic,True,VRJ7744,0.997198224067688,False
dark no flash,impersonation,-10,10,x_-10_y_10.heic,True,VJJ7744,0.9626486897468568,False
dark no flash,impersonation,-5,35,x_-05_y_35.heic,False,,,False
dark no flash,impersonation,10,35,x_+10_y_35.heic,False,,,False
dark no flash,impersonation,-10,35,x_-10_y_35.heic,False,,,False
dark no flash,impersonation,5,35,x_+05_y_35.heic,True,VRJ7774,0.9230228066444396,True
dark no flash,impersonation,-15,35,x_-15_y_35.heic,False,,,False
dark no flash,impersonation,-20,35,x_-20_y_35.heic,False,,,False
dark no flash,impersonation,0,35,x_+00_y_35.heic,False,,,False
dark no flash,impersonation,20,35,x_+20_y_35.heic,False,,,False
dark no flash,impersonation,15,35,x_+15_y_35.heic,False,,,False
dark no flash,impersonation,-15,50,x_-15_y_50.heic,False,,,False
dark no flash,impersonation,0,50,x_+00_y_50.heic,False,,,False
dark no flash,impersonation,-20,50,x_-20_y_50.heic,False,,,False
dark no flash,impersonation,20,50,x_+20_y_50.heic,False,,,False
dark no flash,impersonation,15,50,x_+15_y_50.heic,False,,,False
dark no flash,impersonation,-5,50,x_-05_y_50.heic,False,,,False
dark no flash,impersonation,10,50,x_+10_y_50.heic,False,,,False
dark no flash,impersonation,-10,50,x_-10_y_50.heic,False,,,False
dark no flash,impersonation,5,50,x_+05_y_50.heic,False,,,False
dark no flash,impersonation,5,5,x_+05_y_05.heic,True,VRJ7774,0.9725350141525269,True
dark no flash,impersonation,-10,5,x_-10_y_05.heic,True,VAJ7774,0.9123870134353638,False
dark no flash,impersonation,10,5,x_+10_y_05.heic,True,VRJ7774,0.94368577003479,True
dark no flash,impersonation,-5,5,x_-05_y_05.heic,True,VRJ7774,0.9146052598953248,True
dark no flash,impersonation,15,5,x_+15_y_05.heic,True,VRJ7774,0.9947916865348816,True
dark no flash,impersonation,20,5,x_+20_y_05.heic,False,,,False
dark no flash,impersonation,0,5,x_+00_y_05.heic,True,VJ77744,0.9752431511878968,False
dark no flash,impersonation,-20,5,x_-20_y_05.heic,False,,,False
dark no flash,impersonation,-15,5,x_-15_y_05.heic,False,,,False
dark no flash,control,10,15,x_+10_y_15.heic,True,VRJ7774,0.9999066591262816,True
dark no flash,control,-5,15,x_-05_y_15.heic,True,VRJ7774,0.9999817609786988,True
dark no flash,control,5,15,x_+05_y_15.heic,True,VRJ7774,0.9999698996543884,True
dark no flash,control,-10,15,x_-10_y_15.heic,True,VRJ7774,0.9999929070472716,True
dark no flash,control,-20,15,x_-20_y_15.heic,False,,,False
dark no flash,control,0,15,x_+00_y_15.heic,True,VRJ7774,0.9999921321868896,True
dark no flash,control,-15,15,x_-15_y_15.heic,False,,,False
dark no flash,control,15,15,x_+15_y_15.heic,True,VRJ7774,0.9999139308929444,True
dark no flash,control,20,15,x_+20_y_15.heic,False,,,False
dark no flash,control,-10,25,x_-10_y_25.heic,True,VRJ7774,0.9998743534088136,True
dark no flash,control,5,25,x_+05_y_25.heic,True,VRJ777,0.9457366466522216,False
dark no flash,control,-5,25,x_-05_y_25.heic,True,VRJ7774,0.9998248219490052,True
dark no flash,control,10,25,x_+10_y_25.heic,False,,,False
dark no flash,control,20,25,x_+20_y_25.heic,False,,,False
dark no flash,control,15,25,x_+15_y_25.heic,False,,,False
dark no flash,control,-15,25,x_-15_y_25.heic,False,,,False
dark no flash,control,0,25,x_+00_y_25.heic,True,VRJ7774,0.9999253749847412,True
dark no flash,control,-20,25,x_-20_y_25.heic,False,,,False
dark no flash,control,20,40,x_+20_y_40.heic,False,,,False
dark no flash,control,15,40,x_+15_y_40.heic,False,,,False
dark no flash,control,-15,40,x_-15_y_40.heic,False,,,False
dark no flash,control,-20,40,x_-20_y_40.heic,False,,,False
dark no flash,control,0,40,x_+00_y_40.heic,False,,,False
dark no flash,control,-10,40,x_-10_y_40.heic,False,,,False
dark no flash,control,5,40,x_+05_y_40.heic,False,,,False
dark no flash,control,-5,40,x_-05_y_40.heic,False,,,False
dark no flash,control,10,40,x_+10_y_40.heic,False,,,False
dark no flash,control,-15,30,x_-15_y_30.heic,False,,,False
dark no flash,control,-20,30,x_-20_y_30.heic,False,,,False
dark no flash,control,0,30,x_+00_y_30.heic,False,,,False
dark no flash,control,20,30,x_+20_y_30.heic,False,,,False
dark no flash,control,15,30,x_+15_y_30.heic,False,,,False
dark no flash,control,-5,30,x_-05_y_30.heic,False,,,False
dark no flash,control,10,30,x_+10_y_30.heic,False,,,False
dark no flash,control,-10,30,x_-10_y_30.heic,False,,,False
dark no flash,control,5,30,x_+05_y_30.heic,False,,,False
dark no flash,control,-10,45,x_-10_y_45.heic,False,,,False
dark no flash,control,5,45,x_+05_y_45.heic,False,,,False
dark no flash,control,-5,45,x_-05_y_45.heic,False,,,False
dark no flash,control,10,45,x_+10_y_45.heic,False,,,False
dark no flash,control,20,45,x_+20_y_45.heic,False,,,False
dark no flash,control,15,45,x_+15_y_45.heic,False,,,False
dark no flash,control,-15,45,x_-15_y_45.heic,False,,,False
dark no flash,control,-20,45,x_-20_y_45.heic,False,,,False
dark no flash,control,0,45,x_+00_y_45.heic,False,,,False
dark no flash,control,20,20,x_+20_y_20.heic,False,,,False
dark no flash,control,15,20,x_+15_y_20.heic,True,VRJ7774,0.9999716877937316,True
dark no flash,control,-15,20,x_-15_y_20.heic,True,VRJ7774,0.9998238682746888,True
dark no flash,control,0,20,x_+00_y_20.heic,True,VRJ7774,0.9999847412109376,True
dark no flash,control,-20,20,x_-20_y_20.heic,False,,,False
dark no flash,control,-10,20,x_-10_y_20.heic,True,VRJ7774,0.9999796748161316,True
dark no flash,control,5,20,x_+05_y_20.heic,True,VRJ7774,0.999980092048645,True
dark no flash,control,-5,20,x_-05_y_20.heic,True,VRJ7774,0.9999892115592957,True
dark no flash,control,10,20,x_+10_y_20.heic,False,,,False
dark no flash,control,-20,10,x_-20_y_10.heic,False,,,False
dark no flash,control,0,10,x_+00_y_10.heic,True,VRJ7774,0.9999948143959044,True
dark no flash,control,-15,10,x_-15_y_10.heic,True,VPJ7774,0.952872395515442,False
dark no flash,control,15,10,x_+15_y_10.heic,True,VRJ7774,0.9936663508415222,True
dark no flash,control,20,10,x_+20_y_10.heic,False,,,False
dark no flash,control,10,10,x_+10_y_10.heic,True,VRJ7774,0.9999916553497314,True
dark no flash,control,-5,10,x_-05_y_10.heic,True,VRJ7774,0.9999839067459106,True
dark no flash,control,5,10,x_+05_y_10.heic,True,VRJ7774,0.9999585747718812,True
dark no flash,control,-10,10,x_-10_y_10.heic,True,VRJ7774,0.999970555305481,True
dark no flash,control,-5,35,x_-05_y_35.heic,False,,,False
dark no flash,control,10,35,x_+10_y_35.heic,False,,,False
dark no flash,control,-10,35,x_-10_y_35.heic,False,,,False
dark no flash,control,5,35,x_+05_y_35.heic,False,,,False
dark no flash,control,-15,35,x_-15_y_35.heic,False,,,False
dark no flash,control,-20,35,x_-20_y_35.heic,False,,,False
dark no flash,control,0,35,x_+00_y_35.heic,False,,,False
dark no flash,control,20,35,x_+20_y_35.heic,False,,,False
dark no flash,control,15,35,x_+15_y_35.heic,False,,,False
dark no flash,control,-15,50,x_-15_y_50.heic,False,,,False
dark no flash,control,0,50,x_+00_y_50.heic,False,,,False
dark no flash,control,-20,50,x_-20_y_50.heic,False,,,False
dark no flash,control,20,50,x_+20_y_50.heic,False,,,False
dark no flash,control,15,50,x_+15_y_50.heic,False,,,False
dark no flash,control,-5,50,x_-05_y_50.heic,False,,,False
dark no flash,control,10,50,x_+10_y_50.heic,False,,,False
dark no flash,control,-10,50,x_-10_y_50.heic,False,,,False
dark no flash,control,5,50,x_+05_y_50.heic,False,,,False
dark no flash,control,5,5,x_+05_y_05.heic,True,VRJ7774,0.9999645948410034,True
dark no flash,control,-10,5,x_-10_y_05.heic,True,VRJ7774,0.999482035636902,True
dark no flash,control,10,5,x_+10_y_05.heic,True,VRJ7774,0.999975085258484,True
dark no flash,control,-5,5,x_-05_y_05.heic,True,VRJ7774,0.9999745488166808,True
dark no flash,control,15,5,x_+15_y_05.heic,True,VRJ7774,0.9992135167121888,True
dark no flash,control,20,5,x_+20_y_05.heic,False,,,False
dark no flash,control,0,5,x_+00_y_05.heic,True,VRJ7774,0.9999550580978394,True
dark no flash,control,-20,5,x_-20_y_05.heic,False,,,False
dark no flash,control,-15,5,x_-15_y_05.heic,False,,,False
